abrasion.html | la abrasión es una lesión común de la piel que se realiza por el roce contra una superficie rugosa por la fricción prolongada contra una tela o por una caída por ejemplo haciendo ciclismo o patinaje normalmente la herida por abrasión tiene una forma irregular y va acompañada por un intenso dolor puede infectarse con frecuencia por lo que se acompaña de supuración y un moderado componente inflamatorio en la piel adyacente dependiendo del accidente las abrasiones pueden contener cuerpos extraños y mucha suciedad y por ello ser más o menos fáciles de infectar si la lesión solo afecta a las capas más superficiales de la piel no se suele producir sangrado y es más difícil que se infecte la rapidez con la que se trate una abrasión puede influir mucho en el tiempo de curación generalmente una abrasión de pequeño tamaño no requiere ningún tratamiento especial se cura de forma natural basta con limpiar la lesión cuidadosamente lo antes posible y dejarla secar al aire sin embargo en el caso de una abrasión más severa se pueden producir infecciones que retrasen la curación una abrasión purulenta no sana tan rápido como una limpia por lo tanto es aconsejable limpiar la zona y desinfectarla con un apósito estéril cubrir la herida para evitar la entrada de gérmenes y acudir a un médico ante cualquier abrasión es aconsejable comprobar si es necesaria la vacuna contra el tétanos aunque es muy habitual que las abrasiones duelan y piquen el proceso de curación será más rápido y no se formarán cicatrices si se evita el rascado y la manipulación de la zona  
acalasia.html | la acalasia es un trastorno funcional del esófago poco común que provoca que el músculo inferior no pueda relajarse al tragar suele aparecer en personas de mediana edad los síntomas característicos de la acalasia son molestias al tragar regurgitación de los restos de alimentos y sensación de pesadez en la mayoría de los casos se desconoce la causa de esta patología en ocasiones puede esconderse tras estas molestias características un cáncer de esófago carcinoma de esófago por este motivo hay que esclarecer estos síntomas mediante una endoscopia del esófago existen diferentes métodos para tratar esta patología si se trata de una acalasia leve suele ser suficiente un tratamiento con medicamentos sin embargo lo más indicado es realizar una dilatación del músculo inferior del esófago las molestias suelen disminuir gracias al tratamiento aunque no existe un tratamiento definitivo para la enfermedad  
acidosis.html | la acidosis aparece cuando la acidez del cuerpo es tan elevada que el valor de ph en sangre es menor de 7 35 en situaciones normales este valor se encuentra entre 7 35 y 7 45 hay dos tipos agudos de acidosis la metabólica originada por procesos metabólicos y la respiratoria que deriva de alteraciones en la respiración los síntomas característicos de la acidosis respiratoria son la dificultad respiratoria también se puede manifestar una coloración azul de los labios por falta de oxígeno y un aumento de la expulsión de líquidos la de tipo metabólico menos frecuente se manifiesta por la respiración profunda y rápida el diagnóstico de acidosis se efectúa con ayuda de una gasometría arterial la acidosis aguda no es una enfermedad por sí misma sino un signo de otras enfermedades por ejemplo la diabetes mellitus o una enfermedad renal crónica por eso además de emplear las técnicas inmediatas contra la acidosis el tratamiento debe ir dirigido hacia la enfermedad subyacente  
acne.html | el acné es la enfermedad de la piel más frecuente a casi todo el mundo le ha salido alguna vez algún grano al inicio de la pubertad este tipo común de acné comienza generalmente durante la adolescencia y en la mayoría de los casos desaparece por sí sola cuando uno llega a la treintena los granos las pápulas y las pústulas típicos del acné se forman cuando las glándulas sebáceas de la piel están infectadas los chicos se ven afectados con mayor frecuencia y más intensamente que las chicas esto se debe a que el acné se produce sobre todo por los cambios hormonales principalmente por las hormonas sexuales masculinas andrógenos el acné se manifiesta sobre todo en la cara en la nuca y en el escote según el tipo de acné también puede producirse en la espalda las axilas y en las zonas genitales nalgas e ingles se diferencian tres tipos de acné dependiendo de la causa el tipo o de la gravedad de las impurezas de la piel la forma más frecuente de acné es el acné común acne vulgaris esta forma aparece casi siempre al principio de la pubertad y puede manifestarse de las siguientes maneras la mayoría de las veces la forma más grave de acné acne inversa se establece en adolescentes después de la pubertad y en hombres jóvenes aparece sobre todo en las partes cutáneas donde hay rozamiento de la piel por ejemplo en la zona anal axilar nalgas y pecho de la mujer esta forma está relacionada también con el consumo de nicotina aparte de ésta hay otras formas de acné que reciben el nombre de su factor desencadenante o de la edad en la que aparece por ejemplo igualmente el acné puede crearse o agravarse también con la ingestión de ciertos alimentos por ejemplo el chocolate la miel la mermelada y otros alimentos dulces así como con el elevado consumo de leche de vaca estos pueden provocar una modificación de la concentración de insulina en sangre distribución de insulina lo que a su vez empeora la piel el tratamiento del acné lleva su tiempo en cierta medida los afectados pueden comenzar ocupándose de la higiene y del cuidado de su piel sin embargo existen aparte otros tipos de productos contra el acné prescritos por el médico por ejemplo en forma de pomadas o de medicamentos que es el acne es una enfermedad que se caracteriza por la aparicion de lesiones en la piel como consecuencia de una foliculitis  una inflamacion y posterior infeccion del poro folicular  orificio de salida del pelo   estas lesiones suelen ser granos  espinillas negras y parches rojos e inflamados  como quistes  este trastorno puede llegar a tener implicaciones psicologicas y sociales  especialmente entre los adolescentes y en las personas que trabajan de cara al publico que  en ocasiones  tienen problemas en su entorno laboral porque no alcanzan el grado de presencia fisica exigido  sin embargo  el acne aparece en la mayoria de los casos durante la adolescencia  afectando aproximadamente al 80 por ciento de este grupo poblacional  surge debido a la interaccion entre hormonas  sebo y bacterias que viven sobre la piel o dentro de ella y tambien en el cabello  durante la pubertad  aumenta la actividad de las glandulas sebaceas y  a menudo  el sebo seco  la piel descamada y las bacterias se acumulan en los poros de la piel formando un comedon  que impide que el sebo fluya desde los foliculos pilosos atravesando los poros  si el bloqueo es incompleto se forman puntos negros  si es completo  aparecen puntos blancos  ademas existen algunas formas especiales de acne que pueden afectar a recien nacidos o a personas adultas expuestas a determinados productos industriales  acne ocupacional  o a personas que ingieren determinados medicamentos como los corticoides orales  acne inducido por farmacos  siendo estas formas clinicas menos frecuentes que el acne juvenil clasico    
acufenos.html | el término acúfenos hace referencia en general a la percepción subjetiva continuada o recurrente de ruidos o sonidos que ninguna otra persona puede oír acúfenos subjetivos no obstante existen también sonidos reales en el oído que el médico puede percibir mediante aparatos especiales acúfeno objetivo estos tienen su origen en el propio cuerpo cerca del oído interno debido por ejemplo a alteraciones anatómicas o fisiológicas como por ejemplo un estrechamiento de los vasos sanguíneos la exposición prolongada a ruidos y el estrés elevan el riesgo de padecer un acúfeno subjetivo si bien las razones por las que esto ocurre no se han especificado completamente a la hora de efectuar el diagnóstico es necesario descartar otras posibles patologías además es necesario realizar una exploración minuciosa y pruebas de audición para realizar un diagnóstico certero el tratamiento de los acúfenos suele incluir la administración de fármacos antiinflamatorios y estimuladores de la circulación por vía intravenosa o en comprimidos las técnicas de relajación pueden ayudar a mitigar los síntomas del acúfeno las perspectivas de éxito del tratamiento son mejores cuanto más temprano es el inicio de esta la terapia de reentrenamiento del acúfeno ha demostrado ser de ayuda para convivir con este trastorno a largo plazo estrictamente hablando los acúfenos no son una enfermedad sino un síntoma que puede tener diversas causas  
alergia_alimentaria.html | la alergia alimentaria es una reacción hipersensible del cuerpo a determinados alimentos tras ingerirlos se pueden sufrir diversas molestias como reacciones cutáneas estornudos asma dolor de barriga diarrea o vómitos son desencadenantes frecuentes de esta reacción alérgica los productos lácteos los huevos las nueces los cacahuetes el pescado y los crustáceos la causa de la alergia alimentaria es una reacción exagerada del sistema inmunitario a determinadas sustancias los alérgenos las alergias alimentarias no deben equipararse con el término intolerancia alimentaria de carácter más general si bien las personas con alergias alimentarias tienen una reacción de intolerancia a determinados alimentos no todos los síntomas de una intolerancia como por ejemplo la intolerancia a la lactosa están relacionados con una alergia para diagnosticar la alergia a los alimentos el alergólogo revisará la historia clínica del paciente y luego precribirá una serie de pruebas las más frecuentes son pruebas cutáneas como el prick test y el prick prick test también hay otras pruebas epicutáneas patch test y analíticas de sangre para confirmar la ige total y la ige específica estos análisis de sangre se deominan rast cap o elisa la ige total mide la predisposición para padecer una alergia aunque el hecho de tener una ige elevada no signifca que haya que acabar desarrollando la alergia por su parte la ige específica mide si en la sangre de esa personas hay ige específica del alimento a estudiar si no se tiene alergia a ningún alimento no habrá ige específica y sería negativa cuando hay niveles de ige específica superiores a 0 35ku l se considera que la prueba ha tenido un resultado positivo hay seis clases en la determinación de ige específica clase 0 inferior a 0 35 ku l no hay anticuerpos específicos clase 1 entre 0 36 0 70 ku l nivel bajo de anticuerpos específicos clase 2 de 0 71 3 50 ku l nivel moderado de anticuerpos específicos clase 3 0 51 17 5 nivel alto de anticuerpos específicos clase 4 de 17 5 50 ku l nivel elevado de anticuerpos específicos clase 5 de 50 100 ku l nivel muy alto de anticuerpos específicos y por último clase 6 más de 100 ku l nivel muy alto de anticuerpos específicos el primer paso a la hora de tratar la alergia alimentaria es evitar los alimentos que la producen lo que se conoce como una dieta carente para llevar una alimentación equilibrada a pesar de ello dicha dieta debería estar controlada por un nutricionista especializado en alergias las alergias alimentarias que aparecen ya en la lactancia por lo general remiten en el primer año de vida normalmente las alergias alimentarias que se dan en la edad adulta duran toda la vida que es las alergias alimentarias son una respuesta exagerada del sistema inmunologico por el consumo de un alimento en particular  tal y como señala montserrat fernandez  del servicio de alergia del hospital clinico san carlos  en madrid  la respuesta normal del sistema inmunitario ante los alimentos es tolerarlos  sin embargo  en algunos casos genera una respuesta alterada que puede provocar que  cuando las personas consuman determinados comestibles se desencadenen efectos nocivos y reacciones por parte del sistema inmunologico que dan lugar a las alergias alimentarias   el tipo de respuesta mas frecuente es la mediada por los anticuerpos del tipo ige  que producen reacciones inmediatas   explica fernandez en el libro de las enfermedades alergicas de la fundacion bbva  editado con el aval de la sociedad española de alergologia e inmunologia clinica  la especialista tambien señala que existen respuestas inmunologicas mediadas por celulas que provocan respuestas que se manifiestan mas tarde  estas suelen ser cutaneas  como la dermatitis atopica  o digestivas  por otro lado  los alimentos tambien pueden causar alergia si estan en contacto con la piel o tras la exposicion por via respiratoria  en el primer caso pueden provocar dermatitis y urticaria  entre otras  mientras que en el segundo pueden generar problemas relacionados con el aparato respiratorio  como asma o rinitis  los alimentos que con mas frecuencia producen alergia son la leche  los huevos  el marisco  los frutos secos  el trigo  las legumbres  la soja  las frutas y el pescado   alergia o intolerancia  en muchas ocasiones las personas confunden la alergia alimentaria con la intolerancia  no obstante  aunque comparten similitudes  como que provocan efectos nocivos en el organismo a causa de la ingesta de determinados alimentos  no son iguales  las alergias se producen por una respuesta inmunologica alterada a los alimentos  mientras que en las intolerancias no interviene el sistema inmunologico  las principales causas de la intolerancia suelen ser por alteraciones en la digestion y o el metabolismo de los comestibles  incidencia aunque la sociedad percibe que las alergias alimentarias son un problema de salud importante  solo aproximadamente un tercio de las reacciones que comunican los pacientes al especialista se pueden confirmar en un estudio alergologico  segun fernandez  de los resultados que se han obtenido en los estudios epidemiologicos en los que se demuestra que hay una respuesta ige especifica a un alimento mediante pruebas de provocacion oral  se estima que la alergia alimentaria se da entre el 1 y el 3 por ciento de la poblacion   es mas comun en los niños menores de 3 años  en los que la incidencia puede llegar hasta el 8 por ciento   señala  en los ultimos años en paises como el reino unido y estados unidos ha aumentado la frecuencia de las alergias  especialmente relacionadas con frutos secos  aunque en españa no hay en la actualidad datos sobre la prevalencia de la alergia a los alimentos  la especialista indica que en una decada se han duplicado los diagnosticos  tal y como señalan los resultados de los estudios alergologica realizados por la sociedad española de alergologia e inmunologia clinica en 1992  2005 y 2014    
alergia_al_polen.html |  qué es la alergia al polen la alergia al polen es una hipersensibilidad del organismo a determinadas sustancias alérgenos que se encuentran en el polen de las plantas y que normalmente suelen ser inofensivas para el organismo la alergia al polen también se conoce como fiebre del heno o polinosis el término rinitis alérgica también se emplea para describir alergias a las esporas de los hongos los ácaros del polvo doméstico las plumas o el epitelio pelo de los animales domésticos una alergia como la alergia al polen es una hipersensibilidad del cuerpo a determinadas sustancias el sistema inmunitario reacciona a determinadas sustancias alérgenos que normalmente son inofensivas para el organismo en el caso de la polinosis se trata de ciertas albúminas componentes de los granos de polen de los árboles y las flores en las alergias con las características de la alergia al polen existen unas células defensivas que están activas y liberan mediadores inflamatorios estos mediadores entre otros la histamina producen las molestias típicas de una alergia las ganas de estornudar la rinitis o los ojos enrojecidos por ejemplo la alergia al polen afecta en españa en torno al 10 de los niños y del 20 al 30 de los adolescentes y adultos y la cifra va en aumento desarrollándose antes de los 20 años en el 80 de los casos la alergia al polen puede aparecer en distintos periodos del año en función de las temporadas de concentración de polen de las plantas algunas molestias habituales del periodo de floración pueden ser por ejemplo picor escozor o inflamación de los ojos así como goteo nasal y ganas de estornudar además de la fiebre del heno la reacción alérgica también puede producir asma bronquial alérgica como consecuencia de todos estos síntomas no son pocos los casos en los que además de la polinosis los alérgicos al polen también sufren problemas de concentración o insomnio los pacientes con alergia al polen fiebre del heno también es posible que desarrollen reacciones alérgicas a determinados alimentos al cabo de un tiempo las alergias cruzadas de este tipo se producen debido a las similitudes del polen alergizante con determinadas albúminas del alimento en cuestión al que el cuerpo responde igualmente con una reacción alérgica por ejemplo en el caso de los pacientes con alergia al polen del abedul es característico que con el tiempo desarrollen una alergia a los cacahuetes frecuentemente la fiebre del heno se manifiesta por primera vez durante la infancia y se cronifica es decir el paciente es alérgico al polen durante toda la vida muchos alérgicos al polen se ven muy limitados durante la temporada de polinización debido a las distintas reacciones alérgicas por lo que la fiebre del heno puede repercutir en la vida social y en el rendimiento académico y profesional del paciente como sucede con otras alergias el primer paso para tratar la alergia al polen es evitar el contacto con los alérgenos que desencadenan la reacción alérgica en este caso la planta alergizante y su polen para mitigar los síntomas agudos de la fiebre del heno existen multitud de medicamentos el único tratamiento contra la causa es la hiposensibilización la alergia al polen o fiebre del heno recibe otras denominaciones como rinitis alérgica estacional polinosis o rinoconjuntivitis alérgica estacional que es los polenes son granos minusculos que contienen celulas espermaticas  son producidos por el aparato reproductor masculino de las flores y transportan las celulas espermaticas al aparato reproductor femenino para fecundarlas  una sola planta puede producir miles de granos de polen  que se ve como polvo amarillo en las flores pero que no puede verse cuando esta disperso en el aire  el polen debe distinguirse de las semillas con pelosidades  pelusillas blancas  que producen los chopos y otras plantas en primavera  algunos pacientes culpan a estas pelusillas de la alergia cuando en realidad esta la produce el polen disperso en la atmosfera  las personas con alergia al polen perciben esta sustancia como un agente nocivo  lo que provoca una respuesta del sistema inmune  si el polen entra en contacto con la piel  los ojos o el aparato respiratorio  el organismo se defiende liberando una serie de sustancias quimicas al torrente sanguineo  entre ellas  la histamina  responsable de los estornudos  el lagrimeo y otros sintomas comunes de la alergia al polen   el diente de leon puede producir reacciones alergicas cuando se toma por via oral o se aplica sobre la piel     
alergia_al_sol.html | la erupción polimórfica lumínica conocida comunmente como alergia al sol es una reacción anormal de la piel que se produce al exponerla a los rayos uva y o uvb cuando estos son especialmente intensos es el caso del verano hasta el momento se desconoce la causa exacta de esta reacción de la piel la exposición a la luz puede ser causa de diversas enfermedades cutáneas dermatosis la erupción polimórfica lumínica sin embargo es la dermatosis más común dentro de las afecciones de la piel normalmente una alergia al sol se manifiesta de forma tardía pueden pasar desde horas hasta días desde que se produce la exposición al sol hasta el comienzo de los síntomas los síntomas más frecuentes suelen ser picor dolor y enrojecimiento de la piel a partir de la aparición de la alergia se pueden ir desarrollando diferentes enfermedades de la piel esta reacción alérgica normalmente afecta a todas las áreas de la piel especialmente a las se exponen al sol con más frecuencia para realizar un diagnóstico de alergia al sol fiable se debe tener en cuenta el historial médico personal y si es necesario exponer al sol el área de la piel afectada un procedimiento llamado foto provocación el mejor tratamiento para una alergia solar consiste principalmente en evitar en gran medida la radiación solar también se pueden utilizar cremas que contengan corticosteroides como la hidrocortisona como remedio para aliviar el picor asociado a la alergia al sol pueden utilizarse antihistamínicos es muy importante protegerse del sol mediante el uso de sombreros ropa y protectores solares adecuados también existen tratamientos terapéuticos específicos como la fototerapia que pueden ayudar a que la piel se acostumbre a la radiación y sirven para prevenir una erupción polimórfica lumínica la erupción polimórfica lumínica conocida en el lenguaje común como alergia al sol o fotodermatosis consiste en un retraso patológico de la respuesta de la piel a los rayos uva y o uvb la palabra polimórfica que procede del griego polymorph significa multiforme y hace referencia a los diversos cambios que la alergia al sol puede causar en la piel el nombre popular de alergia al sol surge debido a que los síntomas son similares a los de una reacción alérgica sin embargo la erupción polimórfica lumínica no es verdaderamente una alergia la alergia al sol se da en un alto porcentaje es la enfermedad de la piel más común y afecta especialmente a niños adultos jóvenes y mujeres suele aparecer en verano cuando los rayos de sol son más intensos y la piel pasa más tiempo expuesta a ellos se desconoce cuáles son exactamente las causas de esta enfermedad sin embargo está comprobado que se produce cuando hay una exposición a los rayos uva y o uvb más prolongada de lo normal por consiguiente la alergia al sol es una de las fotodermatosis idiopáticas primarias la alergia al sol está causada por una reacción inmune del cuerpo parece ser que la provoca un receptor sensible a la luz en las células de la piel existe otra teoría según la cual la respuesta inmune a la luz en las personas con alergia es diferente a la de los no afectados normalmente la radiación uvb debilita ciertos elementos del sistema inmunitario lo cual desencadena una respuesta inmunitaria en el caso de las personas con alergia esta respuesta no se produce quienes padecen alergia al sol pueden desarrollar los síntomas incluso usando protectores solares cuando los rayos uvb penetran hasta las células de la piel pueden producir daños en su material genético adn los protectores solares pueden desencadenar una reacción alérgica en ciertas circunstancias específicas al igual que ocurre con algunos alérgenos antioxidantes y oxidantes de la piella alergia al sol surge por un desequilibrio entre los oxidantes y antioxidantes en las células de la piel estas células llamadas queratinocitos conforman la mayor parte de la epidermis los queratinocitos alojan a los melanocitos que son las células que producen la melanina la sustancia que nos protege de los rayos solares y da color a la piel la melanina rodea el núcleo celular que contiene el material genético adn y ayuda a que la luz no lo dañe esta función es importante ya que los radicales compuesto químico con gran poder reactivo se forman en los queratinocitos a través de la luz solar los antioxidantes son por así decirlo los encargados de librar a las células de los radicales antes de que pueden causar daño en el cuerpo algunos antioxidantes son la vitamina e la vitamina c o el beta caroteno precursor de la vitamina a los radicales se consideran una de las posibles causas de inflamación en caso de alergia al sol estimulan las células para formar una molécula de señalización específica llamada mac molécula de adhesión celular que participa en los procesos inflamatorios si se produce una leve erupción posiblemente sea debido a grandes cantidades de esta molécula esto puede explicar por qué se produce la alergia al sol en personas con la piel más sensible a los rayos uva otro indicio de que podría ser debido a un desequilibrio entre oxidantes y antioxidantes es el hecho de que con la aplicación del antioxidante egr se reducen las molestias de la alergia normalmente los síntomas de la alergia al sol tardan en aparecer pueden pasar desde horas hasta varios días desde la exposición solar hasta que se produce la reacción patológica de la piel a la radiación entonces se producen picor dolor y la piel se enrojece las áreas de la piel que suelen resultar más afectadas son aquellas que se exponen al sol más frecuentemente cuello escote brazos espalda piernas y cara sin embargo la gravedad de los síntomas y su lugar de manifestación pueden variar de una persona a otra aun así la mayoría de los afectados por esta enfermedad desarrollan síntomas similares según el aspecto de las lesiones se distinguen tres tipos de alergia ante la sospecha de una alergia solar el primer paso para el diagnóstico es repasar la historia clínica del afectado llamada anamnesis es muy importante saber cómo y en qué momento se ha desarrollado la lesión de la piel una alergia solar puede presentar muy diversas lesiones de piel que pueden parecerse a los síntomas de otras enfermedades por lo tanto es importante descartar otras posibles causas por ejemplo picaduras de insectos dermatitis alérgica u otras reacciones de la piel a la luz para asegurar el diagnóstico de la alergia al sol el médico puede irradiar un área de la piel con rayos uva si se produce una erupción la causa de los síntomas es la radiación ultravioleta este procedimiento se llama foto provocación claves clínicas diagnósticas los síntomas de la alergia al sol son fáciles de tratar la protección es la medida más importante contra una erupción polimórfica lumínica aguda dentro de lo posible se debe evitar volver a estar expuesto al sol de este modo incluso sin tratamiento adicional los síntomas desaparecen inmediatamente para ayudar a aliviar los dolores y el enrojecimiento también se pueden aplicar a las zonas afectadas cremas con corticosteroides como la hidrocortisona para aliviar el picor asociado con la alergia al sol lo más adecuado son los antihistamínicos resulta mucho más complicado prevenir la aparición de la alergia lo más eficaz es ir acostumbrando la piel poco a poco a la radiación solar y protegerla con cremas solares y ropa es muy importante que el protector solar contenga filtros uva y uvb y sea de un factor alto entre 30 y 50 también se recomienda el uso de antioxidantes para ayudar a prevenir la aparición de los síntomas en caso de ir de vacaciones a una región soleada en invierno como no es posible realizar una adaptación progresiva a los rayos de sol se recomienda la fototerapia un tratamiento que consiste en irradiar rayos uva y uvb y que puede ayudar a prevenir la alergia este tipo de tratamiento no debe realizarse en un solárium sino bajo la supervisión de un especialista el aceite omega 3 también resulta una ayuda para evitar los síntomas de la alergia al sol por el contrario no está demostrado que la vitamina b3 el calcio y los antioxidantes tengan ningún efecto una ventaja de la alergia al sol es que pasados unos días después de la exposición a la luz solar los síntomas desaparecen por sí mismos sin dejar rastro en la piel la erupción polimórfica lumínica ocurre generalmente cuando la luz del sol es inusualmente intensa por ejemplo en primavera o verano con las primeras exposiciones de la piel esta reacciona a cambios patológicos las personas que tiene alergia al sol suelen manifestar los síntomas en esta época del año sin embargo al principio suelen tener reacciones muy intensas pero cuanto más se acostumbra la piel al sol menores son las reacciones de la piel en general la alergia al sol suele ser crónica una vez que surge suele repetirse cada verano normalmente esta enfermedad se manifiesta por primera vez durante la infancia o la adolescencia se puede prevenir una alergia al sol protegiendo bien la piel con cremas solares ropa y gorros además es importante que la piel se acostumbre poco a poco a la luz del sol para prevenir la alergia a las personas que tienen la piel especialmente sensible se les recomienda evitar el uso de perfumes desodorantes y cosméticos al tomar el sol ya que pueden promover la aparición de una erupción lumínica polimórfica onmeda_ads docwrite_formatid_if_resolution_gt_or_eq 851 4040 12 300 publicidad  
alergia.html |  qué es la alergia ya sea alergia al polvo al polen al pelo de animales o a los alimentos las alergias están cada vez más extendidas y afectan tanto a adultos como a niños en una alergia el sistema inmunitario reacciona de una forma exagerada ante determinadas sustancias alérgenos las sustancias a las que se puede reaccionar alérgicamente son tan variadas como los síntomas que pueden surgir las reacciones provocadas por la alergia van desde rinitis alérgica picor y ardor en los ojos asma reacciones cutáneas hasta molestias gastrointestinales según el tipo de alergia la reacción se produce inmediatamente después de algunos minutos u horas o incluso pasados unos días tras el contacto con el alérgeno las alergias se pueden clasificar en varios tipos atendiendo al alérgeno y al mecanismo que se desencadena en el cuerpo tras el contacto con el causante para averiguar a qué es alérgica una persona se utilizan pruebas específicas el tratamiento de las alergias comienza generalmente por evitar en lo posible el contacto con el alérgeno desencadenante carencia alergénica si no es posible hay medicamentos disponibles que ralentizan la aparición de una reacción alérgica o suavizan o detienen la respuesta la inmunoterapia es una forma especial de terapia en la que el cuerpo aprende a tolerar poco a poco las dosis crecientes de un alérgeno qué tipos de alergias existen existen muchas formas diferentes de alergias y estas se pueden clasificar en varios tipos los tipos de alergias más comunes son los siguientes los médicos clasifican las alergias por otra parte según las reacciones del sistema inmunológico subyacente el patólogo británico robin coombs describió en 1963 junto con su colega philip gell cuatro tipos de reacciones alérgicas desde tipo i a tipo iv que pueden surgir también como formas mixtas estos cuatro tipos de reacción son formas normales de reacción del sistema inmunológico humano pero que en el caso de la alergia sobrepasan su objetivo causando molestias los tipos de i a iii se liberan porque el sistema inmunológico forma anticuerpos contra un alérgeno sin embargo el tipo iv es causado por las llamadas células t un tipo de glóbulos blancos responsables del sistema inmunológico cuánta gente sufre alergia se estima que del 30 al 50 de la población española padece al menos una alergia y la tendencia es al aumento dentro de las alergias la reacción de tipo i reacción inmediata representa la más común generalmente en forma de fiebre del heno en los últimos años las alergias son cada vez más frecuentes en la infancia una posible causa es el uso cada vez mayor de sustancias extrañas en el medio ambiente y también el cambio de los estilos de vida y en hábitos alimenticios además del aumento del consumo de medicamentos o drogas los científicos creen que el aumento en la incidencia de las alergias también se debe a una higiene exagerada durante los primeros años de vida de los niños pequeños los niños de la ciudad sufren de alergias con más frecuencia que los niños de las granjas que fueron expuestos a edad temprana a las numerosas influencias de la hierba los cereales el polen los pelos o los excrementos de animales que es las alergias  tambien llamadas reacciones de hipersensibilidad  son respuestas exageradas del sistema inmunologico  las defensas de nuestro organismo  al entrar en contacto con determinadas sustancias  llamadas alergenos  su aparicion se recrudece en primavera  porque uno de los grupos de alergenos mas frecuentes son los polenes  unas celulas reproductoras de las plantas que proliferan durante esta estacion  otros agentes alergenos son los hongos ambientales  los acaros de polvo y los epitelios de algunos animales  como los perros  gatos  caballos y roedores  tambien pueden generar reacciones alergicas determinados alimentos o farmacos y la picadura de insectos como abejas o avispas    
alergia_niquel.html | es una de las alergias más comunes en el mundo occidental en las mujeres se calcula que la incidencia es en torno al 30 su prevalencia es mayor en mujeres que en varones la alergia al níquel es hereditaria quien está predispuesto reacciona de manera particularmente sensible y puede desarrollar una alergia al níquel más que otros numerosos objetos y sustancias que contienen níquel desencadenan una alergia al níquel muchos alimentos también contienen níquel y pueden causar la alergia posibles causas de la reacción alérgica son por ejemplo la alergia al níquel es una de las llamadas alergias de contacto porque el contacto directo con el níquel por personas con la alergia correspondiente produce en la piel una dermatitis alérgica de contacto dermatitis de contacto que provoca erupción cutánea picor y enrojecimiento de la piel normalmente estos síntomas de alergia al níquel sólo se presentan en el lugar que ha estado en contacto con el níquel una alergia al níquel se puede diagnosticar con una prueba de alergia el tratamiento consiste principalmente en evitar los objetos que contienen níquel advertencia los cigarrillos también contienen níquel y en tratar el eccema con pomadas o cremas en general los síntomas de la alergia al níquel remiten en pocos días cuando el desencadenante de la alergia al níquel está dentro del cuerpo por ejemplo una prótesis un implante o prótesis dentales que contienen níquel es necesario eliminar el material que contiene níquel y reemplazarlo con otro material sin níquel en general las personas más sensibles o que reaccionan con hipersensibilidad al níquel pueden hacer lo siguiente para evitar la alergia al níquel  
